,Unnamed: 0,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,sea_surface,x,y,labels
42978,46951,-1.0295217824316296,-18.729347508996497,-178.4699753382919,4.0,4.0,-1.0,51.94066217109048,-19867186.776546746,-2123096.7382717426,17
42979,46952,-1.0464161222714663,-18.72934750788767,-178.4699753367674,4.0,4.0,-1.0,51.94066217019008,-19867186.77637704,-2123096.738141407,17
42980,46953,-1.147816493587925,-18.729347501232567,-178.46997532761702,4.0,4.0,-1.0,51.94066216479041,-19867186.775358424,-2123096.73735914,17
42981,46954,-1.4152602041176578,-18.72935385658303,-178.469975982969,4.0,4.0,-1.0,51.940667322531226,-19867186.84831187,-2123097.484391957,17
42984,46957,-0.8885115677803697,-18.729353890898174,-178.4699760304768,4.0,4.0,-1.0,51.9406673503836,-19867186.853600416,-2123097.488425494,17
42985,46958,-1.178153955441985,-18.729360244521228,-178.469976683695,4.0,4.0,-1.0,51.940672508216274,-19867186.926316332,-2123098.235255293,17
42986,46959,-1.1109113357533715,-18.729360248934466,-178.4699766897629,4.0,4.0,-1.0,51.94067251179877,-19867186.92699181,-2123098.235774041,17
42987,46960,-0.9253740047556676,-18.729360260855373,-178.4699767064801,4.0,4.0,-1.0,51.940672521477616,-19867186.928852763,-2123098.2371752723,17
42989,46962,-1.1154260297871588,-18.729360248638255,-178.46997668935558,4.0,4.0,-1.0,51.94067251155866,-19867186.92694647,-2123098.235739223,17
42990,46963,-0.9584656147246732,-18.7293666310123,-178.46997738271733,4.0,4.0,-1.0,51.940677694226,-19867187.004131146,-2123098.9859485556,17
42992,46965,-1.0585384715980126,-18.729366624700738,-178.4699773737125,4.0,4.0,-1.0,51.94067768910009,-19867187.00312873,-2123098.9852066697,17
42994,46967,-1.0342426656839052,-18.729366626295192,-178.46997737590473,4.0,4.0,-1.0,51.940677690394295,-19867187.00337277,-2123098.9853940876,17
42995,46968,-0.7706652148224293,-18.729366643338032,-178.46997739966432,4.0,4.0,-1.0,51.940677704235895,-19867187.006017674,-2123098.987397371,17
42996,46969,-0.9689512634147376,-18.729366630324236,-178.46997738177123,4.0,4.0,-1.0,51.940677693667574,-19867187.004025824,-2123098.985867678,17
43000,46974,-1.109619377691388,-18.729385736903712,-178.4699794060001,4.0,4.0,-1.0,51.94069321769985,-19867187.22936195,-2123101.2317302986,17
43008,46982,-0.9741910242996709,-18.72939211676695,-178.46998009688423,4.0,4.0,-1.0,51.940698404307106,-19867187.306270823,-2123101.981644613,17
43010,46984,-1.0790303452120042,-18.729392110142463,-178.46998008744927,4.0,4.0,-1.0,51.940698398922,-19867187.305220526,-2123101.9808659446,17
43012,46986,-1.1479047723937583,-18.729398476352173,-178.469980759762,4.0,4.0,-1.0,51.94070357591954,-19867187.380062036,-2123102.7291753977,17
43013,46987,-0.9978097924406484,-18.72939848620313,-178.46998077330628,4.0,4.0,-1.0,51.94070358393128,-19867187.38156978,-2123102.730333319,17
43015,46989,-1.257453336732624,-18.729398469162213,-178.46998074987636,4.0,4.0,-1.0,51.94070357007058,-19867187.378961574,-2123102.7283302625,17
43016,46990,-1.0965093581905876,-18.729398479725425,-178.4699807643999,4.0,4.0,-1.0,51.94070357866167,-19867187.380578328,-2123102.729571903,17
43019,46993,-1.0055012474092564,-18.729404856406497,-178.46998145102916,4.0,4.0,-1.0,51.940708765670024,-19867187.457013544,-2123103.4791122307,17
43023,46997,-3.948132924234187,-18.72941103426002,-178.46998186382103,4.0,1.0,-1.0,51.94071379237084,-19867187.502965327,-2123104.205281608,-1
43024,46998,-0.934720568732928,-18.729411231011703,-178.4699821356456,4.0,4.0,-1.0,51.94071395248375,-19867187.533224702,-2123104.2284085797,17
43026,47000,-0.8960023467122937,-18.729411233552845,-178.4699821391394,4.0,4.0,-1.0,51.94071395455194,-19867187.53361363,-2123104.2287072744,17
43027,47001,-1.0242344178352596,-18.729417595595894,-178.4699828057359,4.0,4.0,-1.0,51.940719132634506,-19867187.60781881,-2123104.976527048,17
43030,47004,-1.0326640194484753,-18.729423964761974,-178.46998348295386,4.0,4.0,-1.0,51.94072431800487,-19867187.68320637,-2123105.7251841174,17
43032,47006,-1.3204485843298244,-18.729423945873933,-178.4699834569845,4.0,4.0,-1.0,51.94072430262531,-19867187.680315472,-2123105.7229639427,17
43035,47009,-1.0648172223627623,-18.729430330468468,-178.46998415771537,4.0,4.0,-1.0,51.9407295020501,-19867187.758320477,-2123106.4734345614,17
43039,47013,-1.0937374714610542,-18.729436697811078,-178.46998483280584,4.0,4.0,-1.0,51.940734688917466,-19867187.8334712,-2123107.22187735,17
43041,47015,-1.0774793101013531,-18.729443068123366,-178.46998551185803,4.0,4.0,-1.0,51.940739879695684,-19867187.909062948,-2123107.9706692323,17
43043,47017,-1.0122279623165014,-18.729443072406017,-178.46998551774627,4.0,4.0,-1.0,51.94073988318633,-19867187.909718424,-2123107.9711726326,17
43044,47018,-1.0678748564462242,-18.729443068753763,-178.4699855127248,4.0,4.0,-1.0,51.94073988020955,-19867187.909159437,-2123107.970743333,17
43047,47022,-1.2165632455394189,-18.72944942801196,-178.46998617675152,4.0,4.0,-1.0,51.94074506346988,-19867187.983078554,-2123108.718235902,17
43048,47023,-1.4672432052677775,-18.72944941155928,-178.46998615413062,4.0,4.0,-1.0,51.940745050057565,-19867187.980560407,-2123108.71630199,17
43050,47025,-1.2715273888691172,-18.729455793672386,-178.46998684914504,4.0,4.0,-1.0,51.940750253436825,-19867188.057929058,-2123109.4664810435,17
43051,47026,-1.0395070200693226,-18.72945580890045,-178.46998687008218,4.0,4.0,-1.0,51.94075026585415,-19867188.06025977,-2123109.468271011,17
43052,47027,-1.1130896663466956,-18.729455804071073,-178.46998686344224,4.0,4.0,-1.0,51.94075026191604,-19867188.059520613,-2123109.4677033485,17
43055,47030,-1.0544129490365322,-18.72945580792221,-178.46998686873718,4.0,4.0,-1.0,51.94075026505652,-19867188.060110044,-2123109.468156026,17
43057,47032,-0.9505760203392128,-18.729462182817798,-178.46998755521722,4.0,4.0,-1.0,51.94075546404929,-19867188.136528652,-2123110.2174867345,17
43063,47038,-0.9521677843786164,-18.729468551072703,-178.46998823209162,4.0,4.0,-1.0,51.940760659119405,-19867188.21187797,-2123110.966036897,17
43067,47042,-1.1016114874485083,-18.729474909432735,-178.4699888954815,4.0,4.0,-1.0,51.94076584760386,-19867188.28572619,-2123111.713424006,17
43071,47046,-1.0800060803283031,-18.729481278794527,-178.4699895741625,4.0,4.0,-1.0,51.94077104655753,-19867188.36127661,-2123112.4621043354,17
43072,47047,-1.3020443404484467,-18.729481264221533,-178.4699895541261,4.0,4.0,-1.0,51.94077103466042,-19867188.359046172,-2123112.460391369,17
43073,47048,-1.1486763503955901,-18.729481274287426,-178.4699895679657,4.0,4.0,-1.0,51.940771042877714,-19867188.36058679,-2123112.461574551,17
43075,47050,-0.8718219309359938,-18.729487659944727,-178.46999026951042,4.0,4.0,-1.0,51.940776256628844,-19867188.43868239,-2123113.2121703476,17
43076,47051,-1.198482074212052,-18.729487638761253,-178.46999024005848,4.0,4.0,-1.0,51.940776239330255,-19867188.435403813,-2123113.2096803575,17
43081,47056,-1.3499971606345298,-18.729493996126028,-178.46999090280332,4.0,4.0,-1.0,51.94078143146453,-19867188.509180233,-2123113.956950564,17
43082,47057,-1.3196817626835582,-18.72949399811576,-178.469990905539,4.0,4.0,-1.0,51.940781433089796,-19867188.509484764,-2123113.9571844456,17
43084,47059,-1.1931301396593879,-18.72949400642169,-178.46999091695872,4.0,4.0,-1.0,51.94078143987463,-19867188.510756005,-2123113.958160758,17
43085,47060,-1.0836359347722464,-18.72949401360822,-178.46999092683947,4.0,4.0,-1.0,51.9407814457445,-19867188.511855923,-2123113.9590054923,17
43087,47062,-0.961333970818714,-18.7295003887335,-178.46999161414763,4.0,4.0,-1.0,51.94078665388133,-19867188.588366717,-2123114.7083633677,17
43091,47066,-0.9723346037726516,-18.729500388267653,-178.46999161318027,4.0,4.0,-1.0,51.94078665350026,-19867188.58825903,-2123114.7083086097,17
43093,47068,-1.4038007765170732,-18.7295067268794,-178.46999225037206,4.0,4.0,-1.0,51.94079183328904,-19867188.659190897,-2123115.4533745684,17
43096,47071,-1.2814015399530945,-18.72951310189766,-178.46999293742286,4.0,4.0,-1.0,51.94079704431897,-19867188.735673044,-2123116.2027199203,17
43099,47074,-1.1582659781965958,-18.729513109979354,-178.46999294853433,4.0,4.0,-1.0,51.94079705092554,-19867188.736909967,-2123116.203669877,17
43101,47076,-0.8762749844436257,-18.72951312823104,-178.46999297395527,4.0,4.0,-1.0,51.94079706584671,-19867188.739739813,-2123116.205815254,17
43103,47079,-0.9622383199089201,-18.729519489486155,-178.46999364206303,4.0,4.0,-1.0,51.9408022671214,-19867188.81411323,-2123116.9535428584,17
43105,47081,-1.272899623321564,-18.729519469096488,-178.46999361402948,4.0,4.0,-1.0,51.94080225044763,-19867188.810992546,-2123116.9511461747,17
43106,47082,-0.9820405032915004,-18.729525854819997,-178.46999431598834,4.0,4.0,-1.0,51.94080747322004,-19867188.88913425,-2123117.7017499222,17
43107,47083,-1.1733170458826407,-18.72952584226579,-178.46999429872773,4.0,4.0,-1.0,51.940807462950936,-19867188.88721281,-2123117.70027425,17
43110,47086,-1.1563511804772588,-18.729525843379392,-178.46999430025878,4.0,4.0,-1.0,51.94080746386226,-19867188.887383245,-2123117.700405149,17
43112,47088,-1.2996980527432245,-18.729532200198804,-178.46999496286324,4.0,4.0,-1.0,51.9408126644812,-19867188.961144034,-2123118.4476114195,17
43113,47089,-1.0785152384705723,-18.729532214715622,-178.4699949828222,4.0,4.0,-1.0,51.94081267635921,-19867188.963365853,-2123118.449317785,17
43115,47091,-0.9527046202122164,-18.729532222716784,-178.46999499414974,4.0,4.0,-1.0,51.940812682906646,-19867188.96462683,-2123118.4502582746,17
43120,47096,-1.165568627055336,-18.72953857601424,-178.46999565045925,4.0,4.0,-1.0,51.94081788213498,-19867189.037686873,-2123119.197050589,17
43121,47097,-1.3512718971610411,-18.729538563825948,-178.46999563370176,4.0,4.0,-1.0,51.940817872158725,-19867189.035821438,-2123119.1956179272,17
43123,47099,-1.1191599756657524,-18.72953857906015,-178.469995654647,4.0,4.0,-1.0,51.9408178846279,-19867189.038153052,-2123119.197408618,17
43129,47105,-1.1519894473346994,-18.72955130879656,-178.46999700204927,4.0,4.0,-1.0,51.940828306488584,-19867189.188145187,-2123120.693713476,17
43131,47107,-1.236821635382512,-18.729551303228604,-178.46999699439397,4.0,4.0,-1.0,51.940828301929294,-19867189.187293,-2123120.693058996,17
43132,47108,-0.9407382924709964,-18.729557688004853,-178.46999769603318,4.0,4.0,-1.0,51.94083353140014,-19867189.26539912,-2123121.443551541,17
43133,47109,-1.0125413826895056,-18.729557683548453,-178.46999768957932,4.0,4.0,-1.0,51.940833527749426,-19867189.26468068,-2123121.4430277185,17
43134,47110,-0.94487247046618,-18.729557687733482,-178.46999769566006,4.0,4.0,-1.0,51.94083353117821,-19867189.265357584,-2123121.443519644,17
43135,47111,-1.2303739392141324,-18.729557669251445,-178.46999766992263,4.0,4.0,-1.0,51.94083351603877,-19867189.262492508,-2123121.441347191,17
43138,47114,-0.9754807433764654,-18.729564051672327,-178.46999836774643,4.0,4.0,-1.0,51.94083874507486,-19867189.340173896,-2123122.1915629026,17
43139,47115,-1.3158480468471223,-18.729564029332817,-178.46999833703237,4.0,4.0,-1.0,51.940838726769464,-19867189.336754825,-2123122.1889370275,17
43140,47116,-1.2868801906547558,-18.72956403123409,-178.46999833964642,4.0,4.0,-1.0,51.940838728327435,-19867189.33704582,-2123122.1891605104,17
43142,47118,-0.9001396192750235,-18.72957042167441,-178.4699990491675,4.0,4.0,-1.0,51.94084396542985,-19867189.416029345,-2123122.9403188904,17
43144,47120,-1.1149491273552028,-18.729576773246787,-178.46999970433282,4.0,4.0,-1.0,51.940849172166956,-19867189.488962013,-2123123.6869086013,17
43145,47121,-1.2333868896043896,-18.729576765473205,-178.46999969364506,4.0,4.0,-1.0,51.940849165794134,-19867189.48777226,-2123123.6859948616,17
43148,47124,-0.7481001963853942,-18.72957679706816,-178.46999973741103,4.0,4.0,-1.0,51.94084919169745,-19867189.492644265,-2123123.6897086618,17
43150,47126,-1.277017487818739,-18.7295767626096,-178.46999968970798,4.0,4.0,-1.0,51.94084916344582,-19867189.487333983,-2123123.685658261,17
43154,47130,-1.2285281202898661,-18.729589496706687,-178.47000104273081,4.0,4.0,-1.0,51.94085960675692,-19867189.6379518,-2123125.1824760307,17
43159,47135,-1.158079349544778,-18.729595866128534,-178.47000172313588,4.0,4.0,-1.0,51.94086483259616,-19867189.71369414,-2123125.9311639266,17
43160,47136,-0.8615886921127185,-18.72959588533212,-178.47000174986516,4.0,4.0,-1.0,51.940864848354074,-19867189.716669634,-2123125.9334211946,17
43166,47142,-1.0819657547810948,-18.729602236042034,-178.47000240392643,4.0,4.0,-1.0,51.940870060329864,-19867189.7894794,-2123126.6799096414,17
43167,47143,-0.915229262510138,-18.72960861129761,-178.47000309269302,4.0,4.0,-1.0,51.94087529394257,-19867189.866152547,-2123127.429283311,17
43169,47145,-1.1796879082905891,-18.7296085941963,-178.47000306885414,4.0,4.0,-1.0,51.94087527990178,-19867189.863498814,-2123127.4272731543,17
43173,47149,-1.02036146651335,-18.729614969351193,-178.47000375685158,4.0,4.0,-1.0,51.94088051492145,-19867189.94008634,-2123128.176635019,17
43175,47151,-1.2140756005283038,-18.72961495663707,-178.47000373937146,4.0,4.0,-1.0,51.940880504480454,-19867189.93814046,-2123128.1751405485,17
43177,47153,-1.1143861209156969,-18.72961496318004,-178.47000374836708,4.0,4.0,-1.0,51.94088050985374,-19867189.93914185,-2123128.175909637,17
43181,47157,-1.1773972878015684,-18.72961495904429,-178.47000374268106,4.0,4.0,-1.0,51.940880506456786,-19867189.938508887,-2123128.175423504,17
43184,47160,-1.0729795971553813,-18.72962133025516,-178.47000442554724,4.0,4.0,-1.0,51.94088573972931,-19867190.0145252,-2123128.924321801,17
43186,47162,-1.186696671719801,-18.729621322791573,-178.47000441528584,4.0,4.0,-1.0,51.94088573359841,-19867190.013382904,-2123128.9234445007,17
43187,47163,-1.3394466808006202,-18.729621312765843,-178.4700044015018,4.0,4.0,-1.0,51.940885725361106,-19867190.011848472,-2123128.922266034,17
43188,47164,-1.0850502524904186,-18.729621329463047,-178.4700044244582,4.0,4.0,-1.0,51.94088573907903,-19867190.01440397,-2123128.924228692,17
43190,47166,-1.0757987655581474,-18.729627694566513,-178.4700050986103,4.0,4.0,-1.0,51.940890968823616,-19867190.089450236,-2123129.672409128,17
43193,47169,-1.0534913705255349,-18.72962769603048,-178.4700051006231,4.0,4.0,-1.0,51.94089097002689,-19867190.089674298,-2123129.6725812084,17
43197,47173,-1.0732048796733125,-18.729634058902246,-178.47000577198503,4.0,4.0,-1.0,51.9408961994277,-19867190.16440997,-2123130.4204993513,17
43198,47174,-0.9587982986095084,-18.729634066411094,-178.47000578230862,4.0,4.0,-1.0,51.94089620560043,-19867190.165559188,-2123130.4213819723,17
43199,47175,-0.8587712181483766,-18.72963407272016,-178.47000579130955,4.0,4.0,-1.0,51.940896210786384,-19867190.166561164,-2123130.4221235635,17
43200,47176,-1.1510543740052979,-18.72964041810632,-178.47000643797398,4.0,4.0,-1.0,51.94090142730329,-19867190.23854752,-2123131.1679864028,17
43201,47177,-1.2169866452009046,-18.729640413778892,-178.47000643202438,4.0,4.0,-1.0,51.94090142374444,-19867190.23788521,-2123131.1674777404,17
43203,47179,-1.1192083288460708,-18.729640420196468,-178.4700064408476,4.0,4.0,-1.0,51.94090142902133,-19867190.23886741,-2123131.1682320875,17
43204,47180,-1.3204537378749135,-18.729646769320752,-178.4700070953494,4.0,4.0,-1.0,51.94090665009298,-19867190.311726216,-2123131.9145343485,17
43205,47181,-1.151682000933306,-18.729646780398003,-178.47000711057905,4.0,4.0,-1.0,51.940906659203385,-19867190.313421573,-2123131.9158364143,17
43206,47182,-1.1020747260256485,-18.729646783653923,-178.47000711505544,4.0,4.0,-1.0,51.940906661881854,-19867190.313919883,-2123131.9162191288,17
43208,47184,-1.0751696672998603,-18.7296467854198,-178.47000711748325,4.0,4.0,-1.0,51.94090666333341,-19867190.314190146,-2123131.916426698,17
43213,47189,-1.165215703954118,-18.72965314342264,-178.47000778204284,4.0,4.0,-1.0,51.94091189319533,-19867190.38816858,-2123132.66377261,17
43215,47191,-1.085141396894187,-18.72965314867812,-178.47000778926838,4.0,4.0,-1.0,51.94091189751907,-19867190.388972923,-2123132.66439036,17
43216,47192,-1.1970084559143288,-18.729659505411014,-178.4700084517319,4.0,4.0,-1.0,51.94091712782392,-19867190.46271803,-2123133.411587025,17
43217,47193,-1.20813783473659,-18.729659504680615,-178.47000845072773,4.0,4.0,-1.0,51.940917127223656,-19867190.46260624,-2123133.4115011706,17
43218,47194,-1.1587823298382318,-18.729659507919926,-178.4700084551813,4.0,4.0,-1.0,51.940917129888476,-19867190.463102013,-2123133.411881933,17
43220,47197,-1.1121487248187805,-18.729665874748726,-178.47000913177033,4.0,4.0,-1.0,51.940922369989494,-19867190.538419556,-2123134.1602653405,17
43221,47198,-1.2255149619509211,-18.72967223124754,-178.47000979379402,4.0,4.0,-1.0,51.940927603076496,-19867190.612115696,-2123134.907434547,17
43223,47200,-1.141220646214833,-18.7296722367802,-178.47000980140064,4.0,4.0,-1.0,51.94092760763215,-19867190.612962462,-2123134.908084878,17
43224,47201,-0.9438529860622112,-18.729672249734303,-178.47000981921056,4.0,4.0,-1.0,51.940927618297785,-19867190.614945054,-2123134.909607557,17
43225,47202,-1.2220588463680997,-18.729672231474442,-178.47000979410598,4.0,4.0,-1.0,51.94092760326294,-19867190.612150423,-2123134.9074612176,17
43226,47203,-1.1049428766893925,-18.729672239161182,-178.4700098046741,4.0,4.0,-1.0,51.94092760959302,-19867190.613326862,-2123134.908364749,17
43227,47204,-1.1846663472563248,-18.72967859757034,-178.4700104695564,4.0,4.0,-1.0,51.940932845739546,-19867190.687341224,-2123135.655758533,17
43231,47208,-1.068120791670708,-18.729684969042584,-178.47001115202232,4.0,4.0,-1.0,51.94093809413516,-19867190.76331298,-2123136.4046878363,17
43232,47209,-1.3881376396552696,-18.729684948038415,-178.4700111231448,4.0,4.0,-1.0,51.940938076832026,-19867190.760098346,-2123136.402218919,17
43234,47211,-1.045273735252522,-18.729691334787713,-178.4700118259308,4.0,4.0,-1.0,51.9409433393048,-19867190.83833213,-2123137.152943976,17
43237,47214,-1.1760110346365311,-18.72969132620679,-178.47001181413341,4.0,4.0,-1.0,51.940943332233466,-19867190.83701885,-2123137.1519353394,17
43239,47216,-1.0806731707673407,-18.729691332464377,-178.47001182273658,4.0,4.0,-1.0,51.94094333739031,-19867190.83797655,-2123137.152670883,17
43241,47218,-0.9512519418867668,-18.729691340958905,-178.47001183441523,4.0,4.0,-1.0,51.94094334439069,-19867190.83927661,-2123137.1536693643,17
43242,47219,-1.1461505393262996,-18.729691328166805,-178.47001181682808,4.0,4.0,-1.0,51.94094333384783,-19867190.83731882,-2123137.152165729,17
43243,47220,-1.062870098398662,-18.729697697357512,-178.4700124959874,4.0,4.0,-1.0,51.94094858334665,-19867190.912922487,-2123137.900826904,17
43244,47221,-1.1283016905924796,-18.72969769306289,-178.47001249008298,4.0,4.0,-1.0,51.9409485798069,-19867190.91226521,-2123137.9003220983,17
43245,47222,-1.1946001727044404,-18.7296976887115,-178.47001248410052,4.0,4.0,-1.0,51.94094857621985,-19867190.911599245,-2123137.8998106164,17
43249,47226,-1.053803517040933,-18.729697697952645,-178.47001249680562,4.0,4.0,-1.0,51.94094858383779,-19867190.913013574,-2123137.9008968603,17
43252,47229,-1.0472213772118266,-18.72970406190197,-178.47001316887278,4.0,4.0,-1.0,51.940953830504434,-19867190.987827748,-2123138.6489419704,17
43253,47230,-0.9835292869015576,-18.729704066082427,-178.47001317462028,4.0,4.0,-1.0,51.940953833951426,-19867190.988467555,-2123138.6494333576,17
43255,47232,-1.1532880767033475,-18.72970405494017,-178.47001315930146,4.0,4.0,-1.0,51.94095382476461,-19867190.98676227,-2123138.6481236513,17
43256,47233,-1.0047580763232418,-18.729704064689013,-178.47001317270454,4.0,4.0,-1.0,51.94095383280274,-19867190.988254298,-2123138.6492695715,17
43257,47234,-1.2263854239711236,-18.72971041378789,-178.47001382404537,4.0,4.0,-1.0,51.9409590687128,-19867191.060761224,-2123139.3955691275,17
43259,47236,-1.2584889611800918,-18.729710411680745,-178.47001382114843,4.0,4.0,-1.0,51.940959066973846,-19867191.060438737,-2123139.395321444,17
43260,47237,-1.7046608257992375,-18.729716745771817,-178.47001445204964,4.0,4.0,-1.0,51.94096429198361,-19867191.13067034,-2123140.139856949,17
43261,47238,-1.2260832314043455,-18.729716777183175,-178.47001449523515,4.0,4.0,-1.0,51.94096431789785,-19867191.13547773,-2123140.1435491703,17
43262,47239,-1.099105316029636,-18.729716785517414,-178.47001450669342,4.0,4.0,-1.0,51.94096432477454,-19867191.136753257,-2123140.144528812,17
43263,47240,-1.1960035144390986,-18.729723142741967,-178.4700151689849,4.0,4.0,-1.0,51.940969570358895,-19867191.21047921,-2123140.89178355,17
43264,47241,-1.0904900704158536,-18.72972951299143,-178.4700158493646,4.0,4.0,-1.0,51.94097482818143,-19867191.28621873,-2123141.640569318,17
43265,47242,-1.2880837513507686,-18.72972950002231,-178.47001583153423,4.0,4.0,-1.0,51.94097481747485,-19867191.284233864,-2123141.639044873,17
43266,47243,-0.8744027377292696,-18.72972952691803,-178.47001586883823,4.0,4.0,-1.0,51.94097483967744,-19867191.288386524,-2123141.6422063094,17
43267,47244,-1.2810628013191945,-18.729729500483145,-178.47001583216775,4.0,4.0,-1.0,51.94097481785593,-19867191.284304388,-2123141.6390990405,17
43269,47246,-1.1335198538231452,-18.729729510167196,-178.47001584548175,4.0,4.0,-1.0,51.94097482584947,-19867191.285786495,-2123141.640237346,17
43271,47248,-1.009512759462268,-18.72973588184853,-178.47001652740295,4.0,4.0,-1.0,51.94098008634682,-19867191.361697614,-2123142.389191451,17
43272,47249,-1.1051252815154842,-18.729735875573038,-178.47001651877514,4.0,4.0,-1.0,51.94098008116453,-19867191.36073717,-2123142.3884538026,17
43274,47251,-1.4119728413695611,-18.729735855433127,-178.47001649108617,4.0,4.0,-1.0,51.94098006453443,-19867191.35765485,-2123142.3860864756,17
43275,47252,-1.4537151645015456,-18.72973585269325,-178.4700164873193,4.0,4.0,-1.0,51.94098006227159,-19867191.35723552,-2123142.3857644172,17
43278,47255,-1.3467139912588664,-18.729742223718574,-178.47001716760428,4.0,4.0,-1.0,51.94098532371299,-19867191.4329645,-2123143.1346414406,17
43281,47258,-1.1413336877042184,-18.72974860071707,-178.47001785656457,4.0,4.0,-1.0,51.940990591580885,-19867191.50965921,-2123143.884220603,17
43282,47259,-1.0845309403807732,-18.729748604445483,-178.47001786169048,4.0,4.0,-1.0,51.94099059466134,-19867191.510229822,-2123143.8846588563,17
43285,47262,-1.0089455781596826,-18.72974860940645,-178.470017868511,4.0,4.0,-1.0,51.940990598760436,-19867191.51098908,-2123143.8852419886,17
43286,47263,-1.150900948057597,-18.729748600089177,-178.47001785570134,4.0,4.0,-1.0,51.94099059106247,-19867191.509563114,-2123143.884146797,17
43287,47264,-1.2162581536513244,-18.729748595799407,-178.4700178498036,4.0,4.0,-1.0,51.940990587518165,-19867191.508906584,-2123143.88364256,17
43289,47266,-1.0558044926108323,-18.729754969607352,-178.47001853453358,4.0,4.0,-1.0,51.94099585424283,-19867191.585130375,-2123144.6328467196,17
43296,47273,-1.1322234962340192,-18.72976132810464,-178.47001919776199,4.0,4.0,-1.0,51.94100110980617,-19867191.65896062,-2123145.3802512293,17
43298,47275,-4.264987363016188,-18.729767486789253,-178.47001958511956,4.0,1.0,-1.0,51.94100620163226,-19867191.70208107,-2123146.1041689436,-1
43299,47276,-1.1613841256755677,-18.729767689470943,-178.47001986507868,4.0,4.0,-1.0,51.94100636922758,-19867191.733245976,-2123146.1279930044,17
43300,47277,-4.986797674515857,-18.72976743941284,-178.4700195199853,4.0,1.0,-1.0,51.94100616245668,-19867191.694830358,-2123146.0986001217,-1
43301,47278,-0.9261193571139756,-18.72976770491258,-178.47001988630822,4.0,4.0,-1.0,51.94100638199507,-19867191.735609237,-2123146.1298080785,17
43304,47281,-1.1531683540983977,-18.729774053536246,-178.47002053564185,4.0,4.0,-1.0,51.941011632368834,-19867191.80789273,-2123146.876052057,17
43305,47282,-1.0537621157754984,-18.729774060060755,-178.47002054461188,4.0,4.0,-1.0,51.94101163776577,-19867191.80889127,-2123146.8768189754,17
43307,47284,-1.1918247205678654,-18.72978041430112,-178.47002120179917,4.0,4.0,-1.0,51.941016894269524,-19867191.88204902,-2123147.623723192,17
43309,47286,-0.8666351431988915,-18.729780435388985,-178.4700212311181,4.0,4.0,-1.0,51.94101691171635,-19867191.885312792,-2123147.6262019486,17
43312,47289,-1.2004317654996155,-18.729786777293512,-178.47002187054264,4.0,4.0,-1.0,51.94102215950079,-19867191.956493206,-2123148.371656188,17
43315,47292,-4.536734523001996,-18.729792922679984,-178.47002223892983,4.0,1.0,-1.0,51.94102724608275,-19867191.99750188,-2123149.0940108905,-1
43316,47293,-1.0994358877198922,-18.729793147264804,-178.47002254900045,4.0,4.0,-1.0,51.94102743199892,-19867192.032018784,-2123149.1204095413,17
43317,47294,-1.2728653697881782,-18.72979313588173,-178.47002253335083,4.0,4.0,-1.0,51.941027422575644,-19867192.030276675,-2123149.1190715265,17
43320,47297,-1.297971935658779,-18.729799497840194,-178.47002320030415,4.0,4.0,-1.0,51.94103268992785,-19867192.10452158,-2123149.866883045,17
43322,47299,-1.1551107131879237,-18.729805870854744,-178.47002388226431,4.0,4.0,-1.0,51.9410379679257,-19867192.180437036,-2123150.6159941736,17
43325,47302,-1.3400844223815511,-18.729805858713828,-178.47002386557284,4.0,4.0,-1.0,51.941037957869405,-19867192.17857895,-2123150.614567078,17
43329,47306,-1.1153149782310263,-18.72981223690317,-178.47002455474922,4.0,4.0,-1.0,51.94104324164528,-19867192.255297713,-2123151.3642864996,17
43330,47307,-1.18047477324194,-18.729812232626397,-178.47002454886945,4.0,4.0,-1.0,51.94104323810189,-19867192.25464318,-2123151.3637837893,17
43331,47308,-1.2053513667710831,-18.729812230993666,-178.47002454662476,4.0,4.0,-1.0,51.94104323674946,-19867192.254393306,-2123151.363591871,17
43332,47309,-1.2724348633512363,-18.729818590778596,-178.47002520939046,4.0,4.0,-1.0,51.94104850676649,-19867192.328172043,-2123152.111147989,17
43333,47310,-1.119862237740335,-18.729818600792772,-178.47002522315805,4.0,4.0,-1.0,51.94104851506654,-19867192.329704646,-2123152.112325098,17
43335,47312,-1.0514322936321605,-18.729818605284354,-178.47002522933312,4.0,4.0,-1.0,51.941048518788186,-19867192.33039205,-2123152.1128530586,17
43337,47314,-1.4461018103072547,-18.729818579379682,-178.47002519371904,4.0,4.0,-1.0,51.94104849732048,-19867192.32642751,-2123152.1098081144,17
43338,47315,-1.0843283341605456,-18.72981860312511,-178.47002522636458,4.0,4.0,-1.0,51.94104851699922,-19867192.330061596,-2123152.112599251,17
43340,47317,-1.0672365837590403,-18.72981860424697,-178.47002522790692,4.0,4.0,-1.0,51.941048517928714,-19867192.330233283,-2123152.1127311196,17
43341,47318,-1.3185803006172137,-18.72981858774981,-178.4700252052264,4.0,4.0,-1.0,51.9410485042572,-19867192.3277085,-2123152.1107919724,17
43342,47319,-1.1259487283828091,-18.72982496415208,-178.47002589122891,4.0,4.0,-1.0,51.941053789536454,-19867192.404073954,-2123152.8603013926,17
43345,47322,-1.0484007045085946,-18.729824969242056,-178.4700258982267,4.0,4.0,-1.0,51.9410537937556,-19867192.404852945,-2123152.860899688,17
