,Unnamed: 0,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface,x,y,labels
423,548,-0.6655586174004055,9.659766818862323,138.164778411836,4.0,4.0,-1.0,POINT (138.164778411836 9.659766818862325),63.24413236647251,847368.0772657174,1069406.491557008,5
427,552,-1.2603262655758884,9.659760487731113,138.1647777696695,4.0,4.0,-1.0,POINT (138.1647777696695 9.659760487731111),63.24419752410813,847368.0132167904,1069405.7899086466,5
429,554,-3.044377782273412,9.65975419739461,138.16477710599293,4.0,1.0,-1.0,POINT (138.1647771059929 9.65975419739461),63.2442622577164,847367.9467627045,1069405.0927552206,5
431,556,-2.607256466595863,9.659747828568756,138.16477648298533,4.0,1.0,-1.0,POINT (138.1647764829853 9.659747828568756),63.24432779480776,847367.8848574159,1069404.386952775,5
439,564,-2.0264017021493093,9.659741454130463,138.1647758627915,4.0,4.0,-1.0,POINT (138.1647758627915 9.659741454130463),63.24439338537377,847367.8232670233,1069403.68053178,5
444,569,-0.8393853797933066,9.659735058649792,138.16477525391394,4.0,4.0,-1.0,POINT (138.1647752539139 9.659735058649792),63.244459188154906,847367.7629415244,1069402.9717924728,5
447,572,-1.6780930854575504,9.65972237840796,138.16477397817312,4.0,4.0,-1.0,POINT (138.1647739781731 9.659722378407961),63.24458964178848,847367.6358060627,1069401.5665138094,5
449,574,-0.4087961480516098,9.6597159783838,138.1647733713845,4.0,4.0,-1.0,POINT (138.1647733713845 9.659715978383801),63.24465547845284,847367.5757147155,1069400.8572735714,5
450,575,-2.506138628974651,9.65971605197548,138.16477333316902,4.0,1.0,-1.0,POINT (138.164773333169 9.659716051975481),63.24465472144402,847367.5714405042,1069400.8653828148,5
457,582,-1.6845061932319123,9.65969695224453,138.1647714594418,4.0,4.0,-1.0,POINT (138.1647714594418 9.659696952244531),63.24485117372024,847367.3852006989,1069398.7487177027,5
463,588,-1.8028226257995528,9.659684239049636,138.1647701990644,4.0,4.0,-1.0,POINT (138.1647701990644 9.659684239049637),63.2449819153062,847367.2597869377,1069397.3398060931,5
