,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface
24205,0.09375024078986999,-18.6911658789072,-178.46798031398941,4.0,4.0,-1.0,POINT (-178.4679803139894 -18.6911658789072),51.920368042599875
24206,-0.46843352535113253,-18.691165918076653,-178.4679802583957,4.0,4.0,-1.0,POINT (-178.4679802583957 -18.69116591807665),51.920368728780886
24207,-0.054918774415084054,-18.691165889642445,-178.46798029932518,4.0,4.0,-1.0,POINT (-178.4679802993252 -18.69116588964244),51.92036823066883
24209,0.11999177938526406,-18.69117224940031,-178.46798097083922,4.0,4.0,-1.0,POINT (-178.4679809708392 -18.69117224940031),51.92047962642391
24210,-0.30262504851582733,-18.691172278972818,-178.46798092905973,4.0,4.0,-1.0,POINT (-178.4679809290597 -18.69117227897282),51.920480144326575
24211,0.047506648821680916,-18.691172254897015,-178.46798096371555,4.0,4.0,-1.0,POINT (-178.4679809637155 -18.69117225489702),51.92047972269938
24212,0.10485972641167378,-18.691172250440783,-178.46798096934148,4.0,4.0,-1.0,POINT (-178.4679809693415 -18.69117225044078),51.92047964464291
24213,0.04393322274596859,-18.691172255142725,-178.46798096336187,4.0,4.0,-1.0,POINT (-178.4679809633619 -18.69117225514272),51.920479726977646
24215,0.010161827873512094,-18.691178630576673,-178.4679816143543,4.0,4.0,-1.0,POINT (-178.4679816143543 -18.69117863057667),51.92059136342141
24219,-0.037176308906788504,-18.691185007136387,-178.46798226402203,4.0,4.0,-1.0,POINT (-178.467982264022 -18.69118500713639),51.9207029856334
24220,0.11971464991491396,-18.691184995835634,-178.46798227950032,4.0,4.0,-1.0,POINT (-178.4679822795003 -18.69118499583563),51.920702787843766
24221,-0.23731880737898298,-18.691185020898583,-178.46798224421204,4.0,4.0,-1.0,POINT (-178.467982244212 -18.69118502089858),51.9207032264967
24223,0.08896803207665703,-18.69119137199556,-178.46798293088762,4.0,4.0,-1.0,POINT (-178.4679829308876 -18.69119137199556),51.92081436919398
24224,-0.033157919304525704,-18.691191380905522,-178.4679829188507,4.0,4.0,-1.0,POINT (-178.4679829188507 -18.69119138090552),51.92081452507409
24225,0.04833457796985282,-18.691191375301972,-178.4679829269167,4.0,4.0,-1.0,POINT (-178.4679829269167 -18.69119137530197),51.92081442702329
24226,-0.5035076914837723,-18.69119141324785,-178.46798287229555,4.0,4.0,-1.0,POINT (-178.4679828722956 -18.69119141324785),51.92081509096897
